timestamp,pos_x,pos_y,pos_z,pitch,roll,yaw,servo_angle
1.9857547283172607,1.8535745,-2.108785,0.7964208,0.0139519,-0.024317173,-0.9069126,59.012703
2.0254437923431396,1.8538969,-2.1082542,0.7965452,0.014819098,-0.02447518,-0.90741605,59.012703
2.0634186267852783,1.8540025,-2.1080658,0.79633653,0.015307315,-0.02458311,-0.90783596,59.012703
2.102365732192993,1.8541733,-2.1076798,0.7963393,0.01595973,-0.024633558,-0.908103,59.012703
2.1419525146484375,1.8541167,-2.1075253,0.7956998,0.016068555,-0.024688665,-0.9082544,59.012703
2.1795144081115723,1.8549798,-2.106932,0.7964217,0.017265439,-0.024733383,-0.90848553,59.012703
2.217036247253418,1.8553166,-2.1066692,0.7961861,0.018030968,-0.024835503,-0.9084815,59.012703
2.254770517349243,1.8555243,-2.1063485,0.79613596,0.018303996,-0.024832975,-0.90848,59.012703
2.292111396789551,1.8552818,-2.1062768,0.7955624,0.018962363,-0.024880659,-0.9083577,59.012703
2.3314013481140137,1.855838,-2.1057773,0.79590446,0.01973223,-0.024978306,-0.9079311,59.012703
2.370551824569702,1.8555238,-2.1056907,0.79548234,0.020115865,-0.02502749,-0.9077773,59.012703
2.4082250595092773,1.8557402,-2.1054091,0.7952933,0.020777779,-0.025072012,-0.9073845,59.012703
2.486626148223877,1.8561791,-2.104671,0.7956373,0.021390587,-0.025221266,-0.9065693,59.012703
2.524566650390625,1.8559233,-2.1049125,0.7952366,0.021667913,-0.025213692,-0.9061455,59.012703
2.5642359256744385,1.85622,-2.1044195,0.79560405,0.021728622,-0.025372112,-0.90572256,59.012703
2.6039745807647705,1.8563614,-2.1042433,0.79572016,0.021845449,-0.025419664,-0.9051807,59.012703
2.6431174278259277,1.8561006,-2.1042058,0.7956309,0.021855144,-0.025412709,-0.9045207,59.012703
2.6825432777404785,1.8559949,-2.104378,0.795838,0.021809675,-0.025514763,-0.9038279,59.012703
2.721964120864868,1.8558111,-2.1041315,0.7957248,0.021762626,-0.025620604,-0.90343887,59.012703
2.7608039379119873,1.8556803,-2.1041613,0.79578656,0.021713745,-0.025725638,-0.90301687,59.012703
2.8000357151031494,1.8554492,-2.104414,0.7959691,0.021720003,-0.025721675,-0.90262777,59.012703
2.8398830890655518,1.8550552,-2.1042783,0.7960136,0.02156211,-0.025771625,-0.90205467,59.012703
2.8780596256256104,1.8551463,-2.1045673,0.7962122,0.021351252,-0.025936106,-0.9018183,59.012703
2.916612148284912,1.8543463,-2.1048281,0.7955708,0.021028625,-0.026046598,-0.90154946,59.012703
2.9533822536468506,1.85381,-2.1046658,0.7955884,0.02070603,-0.02615718,-0.9012808,59.012703
2.991366147994995,1.8542068,-2.1050088,0.7962402,0.020271698,-0.026213773,-0.90097976,59.012703
3.0292961597442627,1.853861,-2.10536,0.79649633,0.019948255,-0.02632633,-0.90086293,59.012703
3.0685360431671143,1.8533434,-2.1054316,0.796162,0.019622099,-0.026439797,-0.9008647,59.012703
3.1065733432769775,1.8529112,-2.1056373,0.79624015,0.019022914,-0.026556827,-0.90086824,59.012703
3.144320487976074,1.8526899,-2.10585,0.79635036,0.018699465,-0.026669526,-0.9007517,59.012703
3.181084394454956,1.8519374,-2.1062944,0.79586774,0.01809758,-0.026787326,-0.9008741,59.012703
3.220560312271118,1.8519542,-2.1066153,0.79648393,0.017498404,-0.026904356,-0.90087813,59.012703
3.2586653232574463,1.8512388,-2.1071527,0.7961985,0.016789282,-0.026968217,-0.9008831,59.012703
3.296862840652466,1.8506935,-2.1074436,0.79626924,0.016189054,-0.027086858,-0.9010392,59.012703
3.334139823913574,1.8500379,-2.107714,0.79623747,0.015589863,-0.02720386,-0.9010439,59.012703
3.3722689151763916,1.8496252,-2.1078978,0.7966961,0.01487963,-0.027269226,-0.9012011,59.012703
3.4140818119049072,1.8488857,-2.108179,0.7966409,0.014443511,-0.027329478,-0.90120476,59.012703
3.4524171352386475,1.848534,-2.1090007,0.7966183,0.013732884,-0.027392125,-0.90117776,59.012703
3.491788864135742,1.8481945,-2.1092393,0.7965619,0.0129694585,-0.027567234,-0.9013366,59.012703
3.5290746688842773,1.8478607,-2.1094837,0.79663575,0.012150409,-0.027577767,-0.90134394,59.012703
3.566300392150879,1.8473587,-2.1098306,0.79657745,0.011551216,-0.027645003,-0.90135336,59.012703
3.6045656204223633,1.846932,-2.110183,0.79659075,0.010895266,-0.027648514,-0.9013559,59.012703
3.6473171710968018,1.8466295,-2.110594,0.79666257,0.009966313,-0.02760585,-0.90136474,59.012703
3.6918318271636963,1.846171,-2.1110075,0.7966639,0.009312889,-0.0275597,-0.9012524,63.401093
3.7714664936065674,1.8454034,-2.1117487,0.7967589,0.009689518,-0.027610635,-0.90163773,60.95346
3.8159024715423584,1.8450168,-2.1122239,0.7967878,0.007234654,-0.027916035,-0.9018174,58.56108
3.8564186096191406,1.8444127,-2.1125267,0.79668623,0.0066367947,-0.028031735,-0.9016733,58.75878
3.896197557449341,1.8441253,-2.112843,0.79667395,0.0036967313,-0.028233092,-0.9013216,56.894333
3.934253454208374,1.8439808,-2.1130853,0.79683805,0.0038612708,-0.028175408,-0.9011674,57.25332
4.0099005699157715,1.8438507,-2.1137478,0.796907,0.001575211,-0.027877118,-0.9003838,55.771095
4.0484700202941895,1.8436005,-2.1139665,0.79664683,0.00044155298,-0.028001668,-0.8995903,48.340134
4.08582615852356,1.8436431,-2.1144173,0.79665124,0.00029543208,-0.028603788,-0.8989075,56.207565
4.122990369796753,1.843425,-2.1148708,0.7962839,-0.0002952198,-0.028177436,-0.89786464,56.399338
4.165118217468262,1.843452,-2.114643,0.7965974,-0.00055809773,-0.027634576,-0.8964806,49.221863
4.203033924102783,1.8433269,-2.1148887,0.79620934,-0.00066025107,-0.027035601,-0.89524573,57.12973
4.240583896636963,1.8440919,-2.1148589,0.7969193,-0.0007684478,-0.026165945,-0.89419293,57.428307
4.280672788619995,1.8448017,-2.1149964,0.7972319,0.00047990776,-0.024997938,-0.8932059,48.881958
4.31940484046936,1.8451273,-2.115275,0.7972936,0.0009114503,-0.023843104,-0.89196193,57.090004
4.358379125595093,1.8457668,-2.1152976,0.797697,0.00025352082,-0.022981282,-0.89088535,57.36022
4.397348642349243,1.8467124,-2.115589,0.79838294,0.0017841564,-0.022626124,-0.89020956,49.220062
4.437073469161987,1.8472246,-2.1154568,0.7986126,0.002298986,-0.020430988,-0.88923043,56.333847
4.51522159576416,1.8487058,-2.1156108,0.7992033,0.0037555727,-0.018817715,-0.8878639,56.284317
4.555063009262085,1.8494903,-2.1152036,0.79948306,0.0049483846,-0.018302971,-0.8877344,57.446953
4.595091342926025,1.8504866,-2.1152189,0.7999375,0.005041731,-0.017262407,-0.8871918,56.06324
4.632752895355225,1.8508188,-2.115403,0.80000746,0.005356077,-0.016600834,-0.8871871,56.445564
4.6714026927948,1.8515693,-2.1156397,0.80016357,0.005507762,-0.01599713,-0.887184,48.09732
4.709841012954712,1.8521547,-2.1156864,0.8004943,0.0059833415,-0.015277756,-0.88729686,59.55967
4.748102903366089,1.8532188,-2.1160955,0.80105734,0.006452325,-0.014287071,-0.8877115,47.724197
4.786657333374023,1.8540615,-2.1157198,0.8012072,0.0064424495,-0.014016566,-0.8883994,61.115593
4.826120138168335,1.8550122,-2.1157663,0.8012566,0.00598688,-0.013537701,-0.88974476,61.033737
4.94773006439209,1.8566065,-2.115179,0.80062395,0.009230229,-0.012945283,-0.89296144,77.0618
4.989049434661865,1.8570836,-2.114888,0.80072844,0.007104271,-0.0139715,-0.8950072,77.294785
5.0653300285339355,1.8587133,-2.1149595,0.80047053,0.004954045,-0.013538461,-0.90504014,78.59372
5.10249137878418,1.8598084,-2.1149442,0.80138737,0.0034277134,-0.013514096,-0.91282034,59.14454
5.1412413120269775,1.8605468,-2.1148994,0.8012477,0.0017578283,-0.013530287,-0.9176004,59.208786
5.179879665374756,1.8611513,-2.1151836,0.8016677,0.0003726148,-0.013429181,-0.92862904,57.647972
5.217896223068237,1.8616968,-2.1153176,0.8014927,-0.0022192106,-0.013250299,-0.9408133,58.725204
5.25878119468689,1.8628113,-2.1155396,0.8021799,-0.003694223,-0.013484827,-0.95688546,56.799004
5.297529697418213,1.862789,-2.1152976,0.801941,-0.0072043426,-0.013727299,-0.9665742,56.99977
5.333997488021851,1.8642066,-2.1145113,0.8027203,-0.008131162,-0.014201195,-0.9802415,57.87847
5.37385630607605,1.8643155,-2.1139724,0.8021596,-0.0075579947,-0.015203764,-0.99453783,69.42168
5.412648439407349,1.8650547,-2.1128008,0.80223536,-0.0076636113,-0.016405394,-1.0088664,56.97014
5.450532913208008,1.8657054,-2.1117089,0.80219233,-0.007646318,-0.01768106,-1.0193434,59.489906
5.527674913406372,1.8668803,-2.1097274,0.8017682,-0.006363944,-0.023123149,-1.051707,58.828606
5.566168308258057,1.867787,-2.108005,0.80171245,-0.0059770355,-0.025524862,-1.0651565,58.88623
5.605383634567261,1.8685399,-2.1063232,0.8009263,-0.004549284,-0.027416028,-1.0750803,72.910225
5.6442787647247314,1.8689076,-2.1049893,0.80029744,-0.003320096,-0.030401465,-1.0912031,56.870316
5.681507587432861,1.8699403,-2.103762,0.80029184,-0.0019052711,-0.032493506,-1.1013485,56.10025
5.720249176025391,1.8707892,-2.1016457,0.79955065,-0.0033351567,-0.03455979,-1.1101489,75.728714
5.758132219314575,1.8716221,-2.0999696,0.7994537,-0.0006545355,-0.03794994,-1.1229564,75.20372
5.796684503555298,1.8723649,-2.0972655,0.7999297,-0.00016458084,-0.042196844,-1.137168,75.19411
5.837822198867798,1.8713623,-2.094894,0.79954183,0.0008194322,-0.045395683,-1.1443027,75.49308
5.8785858154296875,1.8716605,-2.0926604,0.80070525,-0.00019428364,-0.05130064,-1.154459,76.42745
5.918629169464111,1.8713931,-2.0907187,0.8014544,-0.001018056,-0.055065323,-1.1587744,73.29207
5.959321737289429,1.8710142,-2.0867114,0.8032008,-0.0028295866,-0.061846267,-1.163337,55.794426
5.998742341995239,1.8710151,-2.082591,0.8051531,-0.005784266,-0.06711165,-1.1656318,67.3413
6.037336826324463,1.8707163,-2.0796978,0.8066596,-0.0073425514,-0.072594754,-1.1692039,56.340607
6.113986015319824,1.8702312,-2.0736651,0.8111424,-0.009673822,-0.084087774,-1.175491,71.42513
6.191091537475586,1.8715949,-2.067198,0.81513315,-0.0107601425,-0.092436634,-1.1799551,71.91046
6.231355428695679,1.8720276,-2.0638354,0.81675684,-0.010009708,-0.09787931,-1.1830593,76.656685
6.307913303375244,1.8732314,-2.058934,0.8193996,-0.011208232,-0.1072101,-1.1870311,65.61321
6.347613334655762,1.8752869,-2.0570145,0.8218255,-0.0094873095,-0.11030604,-1.1875188,64.760895
6.387214422225952,1.8771178,-2.0561373,0.82374287,-0.0071347537,-0.1112681,-1.1865213,64.050156
6.426795244216919,1.8788351,-2.0543985,0.823891,-0.0066906293,-0.111984745,-1.185788,62.22278
6.466099739074707,1.8809897,-2.0538385,0.8245077,-0.0058809402,-0.110265344,-1.1842057,61.88114
6.506588697433472,1.8833162,-2.0552657,0.8259645,-0.004806356,-0.106475644,-1.1814818,59.215004
6.54510498046875,1.8858602,-2.05428,0.82534176,-0.002308581,-0.104588196,-1.1805571,71.04324
6.585766077041626,1.8886173,-2.0551786,0.8253181,-9.58434e-05,-0.09652181,-1.1764745,60.091843
6.624379396438599,1.8912429,-2.0563505,0.82546544,-0.0001756981,-0.091100246,-1.1738166,59.99836
6.7025346755981445,1.8975776,-2.059257,0.8241656,0.003316196,-0.077568695,-1.1681774,56.62803
6.741181373596191,1.8997477,-2.0614111,0.8229246,0.0055356785,-0.06664295,-1.1643617,54.562172
6.822377443313599,1.9062774,-2.0645115,0.82111764,0.008765514,-0.050991524,-1.1602157,53.564537
6.861522674560547,1.9081141,-2.065129,0.82119477,0.009877705,-0.043086216,-1.1590767,53.812347
6.900811433792114,1.9113642,-2.0657055,0.82082915,0.011930907,-0.034811642,-1.159735,53.781044
6.940701484680176,1.9128788,-2.066228,0.8201569,0.01336935,-0.031254075,-1.161163,53.74111
6.981918811798096,1.9157342,-2.065332,0.81997716,0.016347958,-0.02775343,-1.1665084,53.974335
7.021212339401245,1.9168024,-2.0638072,0.8201551,0.018828627,-0.027466979,-1.1732423,54.185646
7.061793804168701,1.9179485,-2.0618198,0.82049173,0.02178602,-0.029318346,-1.1818812,56.923203
7.103241920471191,1.9198173,-2.0591967,0.8216662,0.025049902,-0.033527635,-1.192613,57.261314
7.142976760864258,1.9201577,-2.0560205,0.8223833,0.028422277,-0.039689172,-1.2045548,57.298615
7.1823647022247314,1.9207199,-2.0532246,0.8228909,0.030535763,-0.045287255,-1.2140266,60.717087
7.221675157546997,1.9207712,-2.0499027,0.8238863,0.033532973,-0.055814013,-1.2296559,60.404396
7.260807037353516,1.9206755,-2.0471852,0.8242957,0.0346078,-0.06231359,-1.2388124,62.407158
7.302088260650635,1.9207687,-2.0440788,0.8250807,0.035614785,-0.0728294,-1.2535945,61.883858
7.339663982391357,1.9200721,-2.042221,0.82514477,0.03547618,-0.08050977,-1.2651811,60.880394
7.378353834152222,1.919706,-2.0405598,0.8253236,0.034862358,-0.08576497,-1.2734648,58.42305
7.419233083724976,1.9186872,-2.0389225,0.825044,0.03301868,-0.092985645,-1.2869041,57.317734
7.457345247268677,1.9182404,-2.0380988,0.82496756,0.031114792,-0.09638012,-1.2945453,57.37371
7.498963117599487,1.9179058,-2.0378454,0.8248414,0.028602745,-0.099594735,-1.3045416,56.476074
7.5381293296813965,1.9173532,-2.0376582,0.8247428,0.024786957,-0.1014679,-1.3140033,56.39862
7.580370903015137,1.9162207,-2.0388126,0.82406455,0.021053536,-0.10198365,-1.3232963,55.66043
7.618913173675537,1.9157374,-2.0403686,0.8236544,0.017243143,-0.10099578,-1.3322769,55.061737
7.656411170959473,1.9153936,-2.0416377,0.8229861,0.012631793,-0.09885234,-1.3409796,55.24051
7.732645750045776,1.9142967,-2.046237,0.82203037,0.004154743,-0.09038951,-1.3567245,70.00243
7.771377325057983,1.9145781,-2.0493562,0.820292,0.0007269516,-0.08577758,-1.3621986,54.036987
7.812721490859985,1.9144135,-2.0531237,0.82007813,-0.0033815072,-0.07809298,-1.3690453,54.460945
7.852410554885864,1.9149894,-2.0571134,0.8182295,-0.007571179,-0.06883584,-1.375379,54.612724
7.89070463180542,1.914968,-2.0605495,0.8174695,-0.012651675,-0.055299792,-1.3827461,55.222725
7.930737495422363,1.9165107,-2.06685,0.8168325,-0.014262723,-0.049092013,-1.3857925,55.36122
7.970317363739014,1.9163277,-2.0716324,0.81593394,-0.019501885,-0.02936655,-1.3943316,54.834137
8.008554935455322,1.9175533,-2.0758977,0.81467444,-0.02238158,-0.018817969,-1.3992865,54.486748
8.049604177474976,1.9189194,-2.0814764,0.8143478,-0.025377262,-0.0010366517,-1.4075196,53.60238
8.087228775024414,1.9199404,-2.0860348,0.8139012,-0.028166564,0.009124368,-1.4135197,53.796585
8.130379438400269,1.9212866,-2.0909364,0.8135508,-0.028871642,0.02278513,-1.4224222,70.32569
8.170220851898193,1.9225829,-2.0953565,0.8134893,-0.030203449,0.03597022,-1.431447,53.41584
8.248365640640259,1.9259427,-2.1027908,0.8143573,-0.028734706,0.05973206,-1.4545557,53.387108
8.28846001625061,1.9274577,-2.1067257,0.81484896,-0.027019393,0.070880376,-1.467392,53.575638
8.328057527542114,1.9291121,-2.1090088,0.8155213,-0.025988499,0.08052007,-1.4816576,54.228165
8.36698293685913,1.9313288,-2.111346,0.8163853,-0.023543578,0.0889908,-1.4964215,54.868187
8.406611204147339,1.932463,-2.113903,0.81784093,-0.021822695,0.09611961,-1.5124499,54.968155
8.444896697998047,1.9336693,-2.1149197,0.8187687,-0.020029174,0.1001659,-1.5246351,67.546585
8.522967338562012,1.9357533,-2.116825,0.8223181,-0.015111474,0.10808925,-1.5549926,64.141235
8.56296682357788,1.9370425,-2.1168427,0.82412934,-0.010384844,0.11121408,-1.5844187,55.056686
8.601649045944214,1.9384965,-2.115788,0.8252194,-0.0070984527,0.111192614,-1.6047164,54.421432
8.640602111816406,1.9389961,-2.114081,0.8269818,-0.008525965,0.10974386,-1.6201128,54.533813
8.680986404418945,1.9403981,-2.1115355,0.8281766,-0.004915363,0.10517786,-1.6464847,54.58078
8.75792932510376,1.9412755,-2.1037276,0.8300029,-0.0001557966,0.09315127,-1.6842201,55.00363
8.795462846755981,1.9422615,-2.099633,0.8311224,0.000841452,0.086034276,-1.7006829,55.501434
8.833311796188354,1.942533,-2.0946114,0.8318008,0.0018676888,0.0725142,-1.7294008,56.038094
8.872887372970581,1.9433041,-2.0877168,0.8323652,0.0018411367,0.05886577,-1.7535065,56.020737
8.911436796188354,1.9435875,-2.0813658,0.8325288,-0.00029266818,0.048006486,-1.7711304,55.278328
8.986485958099365,1.9452662,-2.066699,0.8337433,-0.0005937759,0.012515805,-1.8220276,54.676056
9.025633811950684,1.9467634,-2.0570107,0.8338913,-0.0026905907,-0.007989871,-1.8497186,54.76278
9.063618183135986,1.9483815,-2.0484889,0.8360928,-0.0046241404,-0.02417964,-1.8714298,54.74794
9.102134466171265,1.9502107,-2.0398235,0.83673066,-0.007821696,-0.04726676,-1.9022747,56.454567
9.14095664024353,1.951405,-2.028892,0.8369187,-0.011567417,-0.07143396,-1.9346168,56.39173
9.179085969924927,1.9541765,-2.0200183,0.8389071,-0.01624575,-0.09626761,-1.9685775,56.623955
9.217209100723267,1.9566157,-2.0108278,0.8398916,-0.022027534,-0.12162147,-2.004079,61.262444
9.254906415939331,1.9596263,-2.0023386,0.8408449,-0.028172666,-0.1464289,-2.040675,66.70207
9.293762445449829,1.961802,-1.9934481,0.841536,-0.036144122,-0.16993771,-2.0765285,64.96444
9.332216262817383,1.9641193,-1.987041,0.8417338,-0.042140096,-0.18595533,-2.1032135,61.707314
9.370455265045166,1.9661564,-1.9814482,0.84236646,-0.052519668,-0.20912395,-2.1462524,63.122406
9.446820497512817,1.970429,-1.9722961,0.84230334,-0.06548442,-0.22969404,-2.1958535,65.641426
9.484538078308105,1.9718492,-1.9705548,0.8427135,-0.0734383,-0.23858821,-2.2272508,65.011665
9.522994041442871,1.9724946,-1.9700251,0.8434225,-0.08069687,-0.24367669,-2.2576299,61.732323
9.563925743103027,1.9722611,-1.9710956,0.8440633,-0.086613305,-0.24479413,-2.2868786,61.094986
9.60278582572937,1.9704154,-1.9744096,0.8448043,-0.0906357,-0.24211343,-2.3144987,61.14373
9.64285945892334,1.9715618,-1.9778737,0.84545016,-0.09351097,-0.23587306,-2.3406863,60.71723
9.681071281433105,1.9679134,-1.982965,0.8462842,-0.0930932,-0.2229695,-2.3715632,59.709114
9.721346139907837,1.9681668,-1.9902403,0.84535605,-0.091537915,-0.21282665,-2.3890853,59.40213
9.759392738342285,1.9653562,-1.9981048,0.8482267,-0.08644428,-0.192339,-2.4169796,61.556435
9.797781467437744,1.9629441,-2.0056763,0.8479336,-0.08180622,-0.17809682,-2.4329429,60.531113
9.87410283088684,1.9579371,-2.0254953,0.84452116,-0.064199656,-0.134583,-2.4727638,58.8218
9.91301703453064,1.9535583,-2.0349655,0.8450165,-0.052865025,-0.11034365,-2.491945,57.22351
9.990022897720337,1.9470435,-2.055334,0.84268963,-0.029522378,-0.06628931,-2.5251951,55.539505
10.030198574066162,1.9429948,-2.067398,0.8384472,-0.013784296,-0.04114935,-2.5448139,55.64811
10.069340467453003,1.9393414,-2.0787592,0.8355503,0.0045440975,-0.017496249,-2.5658355,55.449226
10.109229326248169,1.9365826,-2.0880213,0.8323205,0.01933477,0.0047559026,-2.5856307,73.92352
10.187803030014038,1.9318972,-2.1031775,0.82570726,0.054721046,0.040372968,-2.6320436,55.892242
10.26413369178772,1.9276718,-2.1161766,0.81767344,0.08526159,0.061880793,-2.6816628,56.312454
10.3023841381073,1.9287999,-2.120325,0.8166835,0.100686826,0.06670184,-2.7087674,56.12561
10.341731786727905,1.9296311,-2.123413,0.8161423,0.11426873,0.06752378,-2.736864,56.1812
10.380311489105225,1.9301842,-2.1251647,0.81471217,0.123862095,0.06554288,-2.7583618,57.034744
10.419498443603516,1.9313414,-2.1258643,0.8131966,0.13192613,0.061325207,-2.7800696,58.50524
10.462714195251465,1.9328212,-2.1249888,0.8119004,0.14148402,0.05035333,-2.8170574,62.190437
10.501207828521729,1.9346013,-2.1231358,0.81179416,0.1458318,0.041682296,-2.8393583,61.53483
10.539408922195435,1.9375473,-2.119435,0.81340474,0.14833981,0.028148428,-2.8691812,61.056824
10.577544927597046,1.9382993,-2.1158576,0.81225085,0.14654905,0.010249787,-2.9056592,62.629913
10.616153001785278,1.9410261,-2.1114566,0.8144586,0.14170937,-0.0044556856,-2.9346747,65.74601
10.654933452606201,1.9421515,-2.105432,0.8151562,0.13338466,-0.018652583,-2.963415,64.54297
10.6939377784729,1.9433824,-2.0977585,0.81573504,0.12564854,-0.028785374,-2.9851282,63.60148
10.734617948532104,1.9439728,-2.0913396,0.81630266,0.11229761,-0.041089322,-3.0139618,63.725433
10.772656679153442,1.9439762,-2.082994,0.816409,0.09636656,-0.051898394,-3.0429504,63.92292
10.810781717300415,1.943682,-2.0731761,0.81708586,0.07333951,-0.06272605,-3.0789027,63.115433
10.85041093826294,1.9430785,-2.0646918,0.81710243,0.063299544,-0.06616593,-3.0934196,68.51671
10.890127658843994,1.9416306,-2.0542104,0.8167357,0.03684436,-0.07231321,-3.1293857,69.504425
10.966431617736816,1.9386929,-2.0365174,0.8155529,-0.0071474235,-0.07470513,3.0974636,64.39615
11.006162643432617,1.9371482,-2.027625,0.81475985,-0.02328185,-0.0734,3.0767088,62.827385
11.044240236282349,1.9352248,-2.0180354,0.8126623,-0.044086136,-0.069835,3.0487394,60.89099
11.08326244354248,1.9313745,-2.007919,0.81039447,-0.063446306,-0.06449318,3.02229,60.613853
11.122690677642822,1.9296466,-2.0011606,0.80854297,-0.085353635,-0.05586785,2.9894338,59.478203
11.16106390953064,1.927089,-1.9943002,0.80705917,-0.09697767,-0.04993173,2.9701297,59.13304
11.201191186904907,1.924867,-1.9887135,0.80529666,-0.11002792,-0.041453924,2.9445658,61.564896
11.23991084098816,1.9217865,-1.9823704,0.8028235,-0.12068579,-0.032895446,2.9190953,61.22075
11.280011653900146,1.919451,-1.9784019,0.80112433,-0.12652887,-0.026647935,2.9001632,62.83835
11.321732997894287,1.9162028,-1.9735659,0.7990529,-0.13262667,-0.016732303,2.8690214,59.76458
11.361343145370483,1.9136876,-1.9711163,0.7973471,-0.13449356,-0.0097373845,2.8438425,57.38102
11.401203632354736,1.9118798,-1.9696838,0.79626137,-0.13378,-0.003720158,2.8187823,55.98311
11.441375970840454,1.9093815,-1.9685993,0.79600805,-0.13096786,0.00146626,2.7932148,56.153122
11.482196569442749,1.9066123,-1.9684957,0.7951009,-0.12733206,0.004785377,2.7740927,55.88057
11.523040056228638,1.903631,-1.9685432,0.7940423,-0.12045199,0.0086466335,2.7489681,55.475388
11.563653469085693,1.9009587,-1.9688486,0.7949138,-0.11301993,0.012203042,2.7243376,55.660294
11.602066040039062,1.8980794,-1.970367,0.79424745,-0.099038154,0.016739927,2.6877267,69.46315
11.640401363372803,1.8953372,-1.9713955,0.7945078,-0.09410662,0.018094812,2.6752121,55.059616
11.680733680725098,1.8933462,-1.9720784,0.7957356,-0.08267407,0.020246183,2.6442904,55.817596
11.718830347061157,1.8906492,-1.9746612,0.79568636,-0.07134118,0.02011031,2.6185906,55.498
11.757601499557495,1.8882058,-1.9765947,0.797191,-0.06427394,0.01859486,2.5930831,55.65883
11.834397792816162,1.8859049,-1.9813886,0.8020211,-0.045737755,0.0120057445,2.5456367,56.191513
11.873029947280884,1.8845627,-1.9851125,0.80461854,-0.03583591,0.005432826,2.5159445,56.303703
11.911948680877686,1.8836386,-1.9884665,0.8065513,-0.024996206,-0.002956678,2.4844308,56.814995
11.951199293136597,1.883532,-1.9932152,0.81150675,-0.014092505,-0.013225598,2.4515824,57.588165
11.989835977554321,1.882772,-1.9974067,0.8115156,-0.0027020318,-0.025737265,2.417268,58.144806
12.030196905136108,1.8830092,-2.0010307,0.8165852,0.0076465895,-0.040120114,2.3820167,58.09864
12.070266962051392,1.8826861,-2.0055947,0.8199816,0.014766718,-0.051720496,2.3552756,59.79875
12.112645149230957,1.8827064,-2.0112114,0.8215773,0.023387706,-0.067716844,2.3200824,60.360428
12.15193486213684,1.8825164,-2.0142157,0.8252565,0.032624014,-0.08756127,2.276306,61.041924
12.191418409347534,1.8821486,-2.016528,0.8283742,0.03848697,-0.102667265,2.2419298,63.226257
12.230560779571533,1.8805919,-2.0175562,0.8324476,0.041832898,-0.11326766,2.2162309,62.582855
12.307375192642212,1.8788553,-2.0192964,0.83772755,0.04635037,-0.13933004,2.141602,66.53508
12.34666919708252,1.8778623,-2.0157828,0.84098786,0.046348557,-0.14543222,2.1178396,65.575356
12.423744440078735,1.8744566,-2.011109,0.84597176,0.0444479,-0.15505992,2.05629,71.765
12.500333070755005,1.8704162,-2.002991,0.8501445,0.038536437,-0.155338,1.9968008,66.47692
12.539706945419312,1.8672769,-1.9963285,0.8510847,0.034819763,-0.1516646,1.9680074,61.340103
12.577630281448364,1.8646551,-1.9897424,0.8527673,0.0314804,-0.1471459,1.9467592,57.6156
12.614354133605957,1.8621655,-1.9829556,0.8539454,0.02674028,-0.13653384,1.9122564,60.395073
12.651842594146729,1.8599715,-1.9752982,0.85519546,0.023688085,-0.12542242,1.8854274,60.235153
12.690011978149414,1.8558316,-1.9686109,0.8533671,0.02211703,-0.119125955,1.8718811,58.687996
